victim_date,vehicle,age,severity
2021-01-27,TRANSPORTE PUBLICO,61,SD
2021-01-27,CICLISTA,57,SD
2021-02-02,MOTO,-1,SD
2021-02-11,TRANSPORTE PUBLICO,50,SD
2021-02-11,TRANSPORTE PUBLICO,53,SD
2021-02-18,PEATON,76,SD
2021-02-19,PEATON,67,SD
2021-02-21,MOTO,32,SD
2021-02-21,MOTO,33,SD
2021-02-21,MOTO,29,SD
2021-02-23,PEATON,23,SD
2021-02-24,CICLISTA,52,SD
2021-02-25,MONOPATIN,34,SD
2021-02-27,MOTO,-1,GRAVE
2021-02-28,MOTO,47,SD
2021-03-03,MOTO,35,SD
2021-03-05,MOTO,67,SD
2021-03-10,TRANSPORTE PUBLICO,52,SD
2021-03-18,MOTO,25,SD
2021-03-20,MOTO,42,SD
2021-03-21,CICLISTA,-1,SD
2021-03-27,MOTO,55,SD
2021-03-30,PEATON,-1,SD
2021-04-02,PEATON,33,SD
2021-04-04,CICLISTA,34,SD
2021-04-05,MOTO,27,SD
2021-04-07,MOTO,40,SD
2021-04-08,TRANSPORTE PUBLICO,46,SD
2021-04-10,MOTO,-1,SD
2021-04-15,CICLISTA,32,SD
2021-04-15,MOTO,35,SD
2021-04-23,CICLISTA,31,SD
2021-05-02,MOTO,35,GRAVE
2021-05-13,AUTO,37,SD
2021-05-18,MONOPATIN,25,SD
2021-06-01,CICLISTA,41,SD
2021-06-01,MOTO,23,SD
2021-06-02,TRANSPORTE PUBLICO,79,SD
2021-06-08,MOTO,45,SD
2021-06-11,AUTO,29,SD
2021-06-11,MOTO,30,SD
2021-06-11,MOTO,22,SD
2021-06-18,MOTO,32,SD
2021-06-21,AUTO,63,SD
2021-06-21,AUTO,34,SD
2021-06-21,AUTO,25,SD
2021-07-05,MOTO,22,SD
2021-07-07,MOTO,27,SD
2021-07-08,MOTO,31,SD
2021-07-22,MOTO,21,SD
2021-07-24,MOTO,39,SD
2021-07-25,MOTO,34,SD
2021-08-11,CICLISTA,27,SD
2021-08-17,MOTO,22,SD
2021-08-26,CICLISTA,29,SD
2021-08-26,CICLISTA,-1,SD
2021-08-31,MOTO,22,GRAVE
2021-09-05,MOTO,32,SD
2021-11-22,MOTO,28,SD
2021-12-02,MOTO,34,SD
2021-12-06,AUTO,4,SD
2021-12-24,CICLISTA,39,SD
2021-02-01,AUTO,7,SD
2021-02-01,AUTO,12,SD
2021-04-22,MIXTO,23,SD
2021-04-22,MIXTO,49,SD
2021-04-22,MIXTO,50,SD
2021-06-02,MOTO,36,SD
2021-06-02,PEATON,23,SD
2021-06-08,PEATON,27,SD
2021-05-05,MOTO,39,SD
2021-07-03,PEATON,-1,SD
2021-07-03,MOTO,32,GRAVE
2021-07-04,MOTO,-1,SD
2021-07-05,TAXI,51,SD
2021-07-09,TRANSPORTE PUBLICO,63,SD
2021-07-10,TRANSPORTE PUBLICO,29,SD
2021-07-12,MOTO,-1,SD
2021-07-15,PEATON,27,SD
2021-07-17,CICLISTA,56,SD
2021-08-18,CICLISTA,22,SD
2021-10-21,MOTO,24,SD
2021-10-29,MOTO,31,GRAVE
2021-11-03,MOTO,29,SD
2021-11-09,MOTO,41,SD
2021-11-09,MOTO,-1,SD
2021-11-09,MOTO,33,SD
2021-11-11,AUTO,24,SD
2021-11-11,AUTO,64,SD
2021-11-22,MOTO,28,SD
2021-11-23,CICLISTA,41,SD
2021-11-24,PEATON,11,SD
2021-11-24,MOTO,30,SD
2021-12-07,MOTO,47,SD
2021-12-09,CICLISTA,36,SD
2021-12-17,PEATON,26,SD
2021-01-07,MOTO,58,SD
2021-01-16,AUTO,23,SD
2021-02-26,CICLISTA,39,SD
2021-03-04,TAXI,68,SD
2021-03-05,PEATON,69,SD
2021-03-05,MOTO,32,SD
2021-03-21,MOTO,32,SD
2021-03-24,MOTO,38,SD
2021-03-31,MOTO,43,SD
2021-04-02,CICLISTA,17,SD
2021-04-05,MOTO,53,SD
2021-04-06,TRANSPORTE PUBLICO,37,SD
2021-04-06,TRANSPORTE PUBLICO,17,SD
2021-04-08,MOTO,32,SD
2021-04-08,PEATON,26,SD
2021-04-15,MOTO,32,SD
2021-04-15,MOTO,51,SD
2021-04-30,CICLISTA,40,SD
2021-04-30,MOTO,29,SD
2021-06-04,AUTO,22,SD
2021-06-15,CICLISTA,31,SD
2021-06-24,CICLISTA,35,SD
2021-06-27,CICLISTA,-1,SD
2021-07-01,MOTO,38,SD
2021-07-03,AUTO,31,SD
2021-07-05,PEATON,53,SD
2021-07-10,TAXI,50,SD
2021-07-15,CICLISTA,28,SD
2021-07-15,MOTO,38,SD
2021-07-15,MOTO,43,SD
2021-07-16,PEATON,43,SD
2021-07-29,MOTO,-1,SD
2021-07-31,MOTO,-1,SD
2021-09-01,CICLISTA,23,SD
2021-09-27,TAXI,43,SD
2021-09-27,TAXI,50,SD
2021-10-30,MOTO,29,SD
2021-10-30,MOTO,-1,SD
2021-11-01,PEATON,66,SD
2021-11-05,PEATON,59,SD
2021-11-06,AUTO,63,SD
2021-11-10,MOTO,28,SD
2021-11-15,CICLISTA,40,SD
2021-11-15,CICLISTA,25,SD
2021-11-16,CICLISTA,31,SD
2021-11-17,TRANSPORTE PUBLICO,39,SD
2021-11-23,PEATON,43,GRAVE
2021-11-23,MOTO,29,SD
2021-11-24,PEATON,58,SD
2021-11-25,AUTO,44,SD
2021-11-30,TRANSPORTE PUBLICO,36,SD
2021-11-30,TRANSPORTE PUBLICO,51,SD
2021-12-02,MOTO,21,SD
2021-12-03,MOTO,30,SD
2021-12-03,CICLISTA,29,SD
2021-12-05,MOTO,-1,SD
2021-12-06,MOTO,59,SD
2021-12-16,MOTO,43,SD
2021-12-17,TRANSPORTE PUBLICO,28,SD
2021-12-20,PEATON,-1,SD
2021-12-20,PEATON,21,SD
2021-01-08,CICLISTA,20,SD
2021-01-10,TAXI,-1,SD
2021-01-18,MOTO,36,SD
2021-01-22,MOVIL,30,SD
2021-01-29,CICLISTA,21,SD
2021-02-01,PEATON,28,SD
2021-02-05,MOTO,29,SD
2021-02-08,PEATON,25,SD
2021-02-24,PEATON,14,SD
2021-02-25,MOTO,29,GRAVE
2021-02-27,MOTO,25,SD
2021-03-10,MOTO,59,SD
2021-03-11,MOTO,47,SD
2021-03-12,MOTO,21,SD
2021-03-15,CICLISTA,40,SD
2021-03-18,MOTO,46,SD
2021-03-20,MOVIL,25,SD
2021-03-21,AUTO,32,SD
2021-03-22,CICLISTA,52,SD
2021-03-24,MOTO,42,SD
2021-03-26,MOTO,45,SD
2021-03-31,MOTO,36,SD
2021-04-02,MOTO,29,SD
2021-04-06,CICLISTA,56,SD
2021-04-10,MOTO,41,SD
2021-04-12,TRANSPORTE PUBLICO,47,SD
2021-04-12,TRANSPORTE PUBLICO,45,SD
2021-04-12,TRANSPORTE PUBLICO,44,SD
2021-04-12,TRANSPORTE PUBLICO,28,SD
2021-04-16,PEATON,40,SD
2021-04-25,MOTO,26,SD
2021-04-25,MOTO,27,SD
2021-04-26,MOTO,32,SD
2021-06-03,CICLISTA,32,SD
2021-06-10,MOTO,32,SD
2021-06-10,MOTO,51,GRAVE
2021-06-16,AUTO,40,SD
2021-06-17,MOTO,-1,SD
2021-06-18,MOTO,-1,SD
2021-06-18,TRANSPORTE PUBLICO,57,SD
2021-06-21,PEATON,37,SD
2021-06-23,MOTO,32,SD
2021-06-24,CICLISTA,41,SD
2021-06-27,TRANSPORTE PUBLICO,78,SD
2021-06-29,PEATON,52,SD
2021-07-02,TRANSPORTE PUBLICO,46,SD
2021-07-02,TRANSPORTE PUBLICO,35,SD
2021-07-02,CICLISTA,21,SD
2021-07-02,MOTO,23,SD
2021-07-03,PEATON,54,SD
2021-07-03,MOTO,38,SD
2021-07-04,MOTO,-1,SD
2021-07-05,MOTO,-1,SD
2021-07-05,MOTO,43,SD
2021-07-08,AUTO,68,SD
2021-07-09,MOTO,19,SD
2021-07-10,AUTO,43,SD
2021-07-10,MOTO,-1,SD
2021-07-12,CICLISTA,29,GRAVE
2021-07-25,AUTO,20,SD
2021-07-28,MOTO,50,SD
2021-08-03,MOTO,-1,SD
2021-08-07,CICLISTA,40,GRAVE
2021-08-10,MOTO,43,SD
2021-08-11,PEATON,79,SD
2021-08-12,CICLISTA,4,SD
2021-08-13,PEATON,36,SD
2021-08-17,MOTO,42,GRAVE
2021-08-18,CICLISTA,21,SD
2021-08-18,PEATON,50,GRAVE
2021-08-20,MOTO,-1,SD
2021-08-28,PEATON,58,SD
2021-08-29,PEATON,45,GRAVE
2021-09-01,PEATON,59,SD
2021-09-10,MOTO,28,SD
2021-09-19,CICLISTA,20,SD
2021-09-24,PEATON,36,SD
2021-09-25,UTILITARIO,52,SD
2021-09-25,MOTO,28,SD
2021-09-26,MOTO,32,SD
2021-09-26,MOTO,29,SD
2021-09-28,PEATON,-1,SD
2021-09-30,PEATON,25,SD
2021-10-01,PEATON,31,SD
2021-10-02,CICLISTA,54,SD
2021-10-09,PEATON,34,SD
2021-10-09,MOTO,23,SD
2021-10-09,MOTO,-1,SD
2021-10-18,PEATON,40,SD
2021-10-19,MOTO,33,SD
2021-10-19,AUTO,31,SD
2021-10-19,AUTO,40,SD
2021-10-19,AUTO,40,SD
2021-10-19,AUTO,28,SD
2021-10-19,AUTO,26,SD
2021-10-21,PEATON,41,SD
2021-10-21,PEATON,30,SD
2021-10-27,PEATON,46,SD
2021-10-27,PEATON,40,SD
2021-10-29,PEATON,-1,SD
2021-10-29,PEATON,65,SD
2021-10-30,AUTO,33,SD
2021-10-30,TAXI,32,SD
2021-10-30,MONOPATIN,27,SD
2021-10-31,PEATON,26,SD
2021-11-02,AUTO,21,SD
2021-11-02,AUTO,78,SD
2021-11-03,MOTO,32,SD
2021-11-03,PEATON,-1,SD
2021-11-04,MOTO,30,SD
2021-11-04,MOTO,27,SD
2021-11-10,MOTO,24,GRAVE
2021-11-11,AUTO,25,SD
2021-11-12,CICLISTA,32,SD
2021-11-19,MOTO,50,SD
2021-11-24,CICLISTA,21,SD
2021-11-26,UTILITARIO,25,SD
2021-12-01,CICLISTA,39,SD
2021-12-03,AUTO,31,SD
2021-12-07,TRANSPORTE PUBLICO,25,SD
2021-12-07,MOTO,38,SD
2021-12-08,PEATON,20,SD
2021-12-10,CICLISTA,56,SD
2021-12-10,PEATON,35,SD
2021-12-11,CICLISTA,42,SD
2021-12-13,MOTO,41,SD
2021-12-17,MOTO,57,SD
2021-12-17,MOTO,29,SD
2021-12-21,PEATON,62,SD
2021-12-28,PEATON,-1,SD
2021-12-28,PEATON,84,SD
2021-12-28,PEATON,74,SD
2021-01-05,PEATON,43,SD
2021-01-29,MOTO,34,SD
2021-02-26,MOTO,44,SD
2021-02-26,MOTO,74,SD
2021-03-03,MOTO,-1,SD
2021-03-10,MOTO,-1,SD
2021-03-31,PEATON,38,SD
2021-04-17,CICLISTA,35,SD
2021-04-19,MOTO,48,SD
2021-04-27,MOTO,33,SD
2021-06-04,MOTO,24,SD
2021-06-04,MOTO,25,SD
2021-06-24,PEATON,64,SD
2021-06-25,AUTO,-1,SD
2021-07-26,CICLISTA,36,SD
2021-07-28,MOTO,-1,SD
2021-07-29,CICLISTA,37,SD
2021-08-22,MOTO,24,SD
2021-08-24,MOTO,56,SD
2021-08-31,MOTO,28,SD
2021-09-16,CICLISTA,22,SD
2021-09-23,MOTO,37,SD
2021-10-14,MOTO,23,SD
2021-10-14,MOTO,40,SD
2021-10-26,AUTO,51,SD
2021-11-01,MOTO,-1,SD
2021-11-02,CICLISTA,34,SD
2021-11-13,MIXTO,27,SD
2021-11-13,MIXTO,34,SD
2021-12-11,PEATON,51,SD
2021-12-14,AUTO,23,SD
2021-01-01,MOTO,-1,SD
2021-01-01,MOTO,23,SD
2021-01-01,MOTO,22,SD
2021-01-03,PEATON,32,SD
2021-01-08,CICLISTA,34,SD
2021-01-21,AUTO,24,SD
2021-02-02,PEATON,51,GRAVE
2021-02-18,CICLISTA,22,SD
2021-03-01,MOTO,45,SD
2021-03-05,MOTO,27,SD
2021-03-30,CICLISTA,32,SD
2021-04-09,CICLISTA,33,SD
2021-04-16,CICLISTA,33,SD
2021-04-26,MOTO,47,SD
2021-04-26,MOTO,34,SD
2021-06-06,PEATON,77,SD
2021-06-08,CICLISTA,29,SD
2021-06-17,MOTO,-1,SD
2021-06-23,CICLISTA,31,SD
2021-07-09,AUTO,48,SD
2021-08-05,UTILITARIO,39,SD
2021-08-12,PEATON,47,SD
2021-08-13,MOTO,-1,SD
2021-08-22,CICLISTA,21,SD
2021-08-22,CICLISTA,42,SD
2021-08-31,CICLISTA,49,SD
2021-09-05,TRANSPORTE PUBLICO,43,SD
2021-09-25,PEATON,34,SD
2021-10-09,PEATON,36,SD
2021-10-14,UTILITARIO,21,SD
2021-10-14,MOTO,26,SD
2021-10-22,MOTO,37,SD
2021-10-26,MOTO,41,SD
2021-11-05,PEATON,35,SD
2021-11-07,CICLISTA,37,SD
2021-11-08,MOTO,44,SD
2021-11-12,MOTO,27,SD
2021-11-14,MOTO,45,SD
2021-11-19,MOTO,40,SD
2021-11-26,AUTO,62,SD
2021-11-26,AUTO,68,SD
2021-12-06,MOTO,53,SD
2021-12-25,MOTO,24,SD
2021-01-08,MOTO,25,SD
2021-03-06,MOTO,29,SD
2021-06-07,MOTO,-1,SD
2021-06-09,AUTO,38,SD
2021-06-09,AUTO,27,SD
2021-06-09,AUTO,63,SD
2021-06-12,PEATON,25,GRAVE
2021-06-12,CICLISTA,31,SD
2021-06-30,MOTO,31,SD
2021-07-09,MOTO,33,SD
2021-07-11,AUTO,-1,SD
2021-07-12,PEATON,80,SD
2021-07-19,MOTO,52,SD
2021-08-11,PEATON,47,SD
2021-09-03,AUTO,61,SD
2021-09-03,AUTO,26,SD
2021-09-16,CICLISTA,38,SD
2021-10-04,PEATON,85,SD
2021-10-05,AUTO,56,SD
2021-10-21,MOTO,26,SD
2021-11-23,TRANSPORTE PUBLICO,38,SD
2021-11-23,TRANSPORTE PUBLICO,43,SD
2021-11-25,PEATON,68,SD
2021-12-07,PEATON,51,SD
2021-12-10,TAXI,29,SD
2021-12-10,TAXI,56,SD
2021-12-16,MOTO,34,SD
2021-12-20,MOTO,30,SD
2021-12-20,PEATON,57,SD
2021-12-21,MOTO,57,SD
2021-11-18,PEATON,32,SD
2021-02-04,PEATON,-1,SD
2021-03-03,CICLISTA,27,SD
2021-03-04,PEATON,53,SD
2021-03-06,MOTO,21,SD
2021-03-17,CICLISTA,20,SD
2021-04-21,PEATON,68,SD
2021-04-23,CICLISTA,28,SD
2021-04-24,MOTO,20,SD
2021-04-27,PEATON,70,SD
2021-06-02,MOTO,39,SD
2021-06-08,CICLISTA,23,GRAVE
2021-06-09,PEATON,63,SD
2021-06-09,PEATON,30,SD
2021-06-10,PEATON,6,SD
2021-06-11,MOTO,24,SD
2021-06-17,MOTO,32,SD
2021-06-18,PEATON,26,SD
2021-06-19,TRANSPORTE PUBLICO,12,SD
2021-07-03,PEATON,74,SD
2021-07-04,MOTO,43,SD
2021-07-06,PEATON,25,SD
2021-07-07,TRANSPORTE PUBLICO,52,SD
2021-07-08,CICLISTA,25,SD
2021-07-08,TRANSPORTE PUBLICO,43,SD
2021-07-11,PEATON,63,SD
2021-07-12,TAXI,36,SD
2021-07-14,PEATON,19,SD
2021-07-14,TRANSPORTE PUBLICO,75,SD
2021-07-15,CICLISTA,35,SD
2021-07-15,CICLISTA,32,SD
2021-07-15,CICLISTA,20,SD
2021-07-19,CICLISTA,34,SD
2021-07-22,MOTO,33,SD
2021-07-14,TRANSPORTE PUBLICO,37,SD
2021-07-23,MOTO,34,SD
2021-07-28,MOTO,41,SD
2021-08-05,PEATON,-1,SD
2021-08-10,TRANSPORTE PUBLICO,67,SD
2021-08-12,MOTO,25,SD
2021-08-13,TRANSPORTE PUBLICO,42,SD
2021-08-25,MOTO,60,SD
2021-08-27,MOTO,34,SD
2021-10-02,UTILITARIO,42,SD
2021-10-13,PEATON,39,SD
2021-10-19,PEATON,52,SD
2021-10-29,MOTO,28,SD
2021-11-03,MOTO,-1,SD
2021-11-07,MOTO,48,SD
2021-11-07,MOTO,37,SD
2021-11-08,PEATON,23,SD
2021-11-09,CICLISTA,42,SD
2021-11-15,MOTO,30,GRAVE
2021-11-16,MOTO,24,SD
2021-11-18,MOTO,34,SD
2021-11-19,PEATON,39,SD
2021-11-20,PEATON,43,SD
2021-11-21,PEATON,77,SD
2021-11-23,PEATON,60,SD
2021-11-24,MOTO,23,SD
2021-11-30,MOTO,31,SD
2021-12-01,CICLISTA,-1,SD
2021-12-02,TRANSPORTE PUBLICO,29,SD
2021-12-03,MOTO,29,SD
2021-12-06,PEATON,88,SD
2021-12-06,PEATON,34,SD
2021-12-07,TRANSPORTE PUBLICO,60,SD
2021-12-07,PEATON,-1,SD
2021-12-07,PEATON,-1,SD
2021-12-09,CICLISTA,31,SD
2021-12-15,PEATON,41,SD
2021-12-18,MOTO,21,SD
2021-12-18,PEATON,-1,SD
2021-12-19,PEATON,-1,SD
2021-12-21,CICLISTA,18,SD
2021-12-21,TAXI,31,SD
2021-02-23,MOTO,21,SD
2021-03-17,MOTO,24,SD
2021-03-18,MOVIL,32,SD
2021-06-11,TRANSPORTE PUBLICO,17,SD
2021-06-11,TRANSPORTE PUBLICO,18,SD
2021-06-11,TRANSPORTE PUBLICO,13,SD
2021-07-20,CICLISTA,56,SD
2021-08-04,MOTO,22,SD
2021-08-20,AUTO,31,SD
2021-09-04,MOTO,39,SD
2021-09-14,TRANSPORTE PUBLICO,47,SD
2021-09-14,TRANSPORTE PUBLICO,27,SD
2021-09-15,MOTO,-1,SD
2021-09-22,TRANSPORTE PUBLICO,71,SD
2021-10-15,MOTO,30,SD
2021-10-17,AUTO,-1,SD
2021-10-17,AUTO,59,SD
2021-10-17,AUTO,34,SD
2021-10-17,AUTO,15,SD
2021-10-18,TRANSPORTE PUBLICO,35,SD
2021-10-18,TRANSPORTE PUBLICO,30,SD
2021-10-18,TRANSPORTE PUBLICO,57,SD
2021-10-19,MOTO,21,SD
2021-10-22,PEATON,81,SD
2021-11-16,UTILITARIO,43,SD
2021-11-24,MOTO,34,SD
2021-12-04,PEATON,22,SD
2021-12-17,MOTO,17,SD
2021-12-17,MOTO,22,SD
2021-01-03,MOTO,-1,SD
2021-01-06,MOTO,-1,SD
2021-01-09,AUTO,38,SD
2021-01-09,AUTO,13,SD
2021-01-11,CICLISTA,31,SD
2021-01-19,MOTO,-1,SD
2021-01-20,TRANSPORTE PUBLICO,-1,SD
2021-01-28,MOTO,53,GRAVE
2021-02-02,CICLISTA,18,SD
2021-02-09,MOTO,41,SD
2021-02-10,TAXI,80,SD
2021-02-28,MOTO,20,SD
2021-03-03,MOTO,29,SD
2021-03-04,MOTO,36,SD
2021-03-12,MOTO,26,SD
2021-03-13,PEATON,47,SD
2021-03-27,CICLISTA,19,SD
2021-04-05,TAXI,49,SD
2021-04-07,CICLISTA,36,SD
2021-04-08,MOTO,29,SD
2021-04-17,MOTO,40,SD
2021-04-17,MOTO,30,SD
2021-04-17,CICLISTA,21,SD
2021-04-16,MOTO,42,SD
2021-04-26,MOTO,56,SD
2021-04-28,MOTO,41,SD
2021-06-07,MOTO,-1,SD
2021-06-19,PEATON,26,SD
2021-06-25,MOTO,18,SD
2021-06-25,MOTO,25,SD
2021-06-25,MOTO,24,SD
2021-07-02,MOTO,31,SD
2021-07-07,PEATON,-1,SD
2021-08-04,UTILITARIO,9,SD
2021-08-04,UTILITARIO,5,SD
2021-08-04,UTILITARIO,42,SD
2021-08-23,MOTO,28,SD
2021-08-31,AUTO,38,SD
2021-09-07,PEATON,37,SD
2021-09-18,CICLISTA,-1,SD
2021-09-28,MOTO,48,SD
2021-10-23,CICLISTA,41,SD
2021-10-30,TRANSPORTE PUBLICO,54,SD
2021-10-30,TRANSPORTE PUBLICO,25,SD
2021-11-19,MOTO,34,SD
2021-11-25,CICLISTA,19,SD
2021-12-01,MOTO,30,SD
2021-12-13,UTILITARIO,63,SD
2021-12-14,MOTO,24,SD
2021-12-23,MOTO,28,SD
2021-02-09,MOTO,-1,SD
2021-02-09,MOTO,25,SD
2021-03-04,MOTO,30,SD
2021-03-16,MOTO,24,SD
2021-04-25,CICLISTA,30,SD
2021-09-03,CICLISTA,45,SD
2021-09-05,CICLISTA,22,SD
2021-09-10,PEATON,-1,SD
2021-09-11,MOTO,35,SD
2021-09-17,MOTO,42,SD
2021-09-17,CICLISTA,23,SD
2021-09-29,AUTO,46,SD
2021-09-29,AUTO,14,SD
2021-09-29,AUTO,75,SD
2021-10-02,CICLISTA,-1,SD
2021-10-03,MOTO,30,SD
2021-10-04,AUTO,12,SD
2021-10-09,MOTO,28,SD
2021-10-12,CICLISTA,60,SD
2021-10-15,MOTO,29,SD
2021-11-17,PEATON,-1,SD
2021-11-26,CICLISTA,46,SD
2021-02-16,TRANSPORTE PUBLICO,20,SD
2021-02-17,CICLISTA,33,SD
2021-02-27,CICLISTA,34,SD
2021-03-12,PEATON,38,GRAVE
2021-03-12,PEATON,37,SD
2021-03-16,MOTO,26,SD
2021-03-20,AUTO,34,SD
2021-03-29,MOTO,-1,SD
2021-04-05,MOTO,37,SD
2021-04-16,PEATON,54,SD
2021-04-22,MOTO,30,SD
2021-06-10,TRANSPORTE PUBLICO,51,SD
2021-06-11,MOTO,29,SD
2021-06-21,AUTO,36,SD
2021-06-21,AUTO,34,SD
2021-06-22,AUTO,41,SD
2021-07-05,AUTO,20,SD
2021-07-05,AUTO,19,SD
2021-07-10,UTILITARIO,23,GRAVE
2021-07-10,UTILITARIO,29,GRAVE
2021-07-14,MOTO,32,SD
2021-07-14,MOTO,30,SD
2021-08-13,MOTO,19,SD
2021-09-12,PEATON,34,SD
2021-09-14,MOTO,22,SD
2021-09-14,MOTO,27,SD
2021-09-29,MOTO,36,SD
2021-10-17,PEATON,37,GRAVE
2021-10-17,PEATON,48,GRAVE
2021-10-20,AUTO,53,SD
2021-10-20,AUTO,31,SD
2021-10-21,TAXI,-1,SD
2021-10-21,TAXI,79,SD
2021-10-21,TAXI,80,SD
2021-10-21,TAXI,34,SD
2021-11-24,MOTO,45,SD
2021-11-28,AUTO,45,SD
2021-12-11,CICLISTA,28,SD
2021-12-20,MOTO,41,SD
2021-01-06,AUTO,31,SD
2021-01-06,AUTO,6,SD
2021-01-06,AUTO,43,SD
2021-01-08,UTILITARIO,-1,SD
2021-01-11,AUTO,40,SD
2021-01-11,AUTO,38,SD
2021-01-11,CICLISTA,53,SD
2021-01-12,MOTO,22,GRAVE
2021-01-12,MOTO,28,SD
2021-01-13,PEATON,42,SD
2021-01-22,AUTO,42,SD
2021-01-26,CICLISTA,29,SD
2021-01-27,MOTO,37,SD
2021-02-04,MOTO,44,SD
2021-02-04,MOTO,43,SD
2021-02-08,UTILITARIO,-1,SD
2021-02-16,MOTO,20,SD
2021-02-18,TAXI,9,SD
2021-02-18,TAXI,25,SD
2021-02-19,AUTO,34,SD
2021-02-28,UTILITARIO,-1,SD
2021-02-28,UTILITARIO,45,SD
2021-02-28,UTILITARIO,46,SD
2021-03-03,MOTO,20,SD
2021-03-03,MOTO,15,SD
2021-03-09,MOTO,24,SD
2021-03-12,MOTO,20,SD
2021-03-12,PEATON,2,GRAVE
2021-03-17,MOTO,25,SD
2021-03-24,CICLISTA,15,SD
2021-03-28,AUTO,31,SD
2021-03-29,MOTO,42,SD
2021-04-03,PEATON,23,SD
2021-04-15,CICLISTA,33,SD
2021-04-15,CICLISTA,23,SD
2021-04-27,CICLISTA,27,SD
2021-04-29,PEATON,32,SD
2021-06-01,MOTO,-1,SD
2021-06-01,MOTO,34,SD
2021-06-02,MOTO,-1,SD
2021-06-07,MOTO,29,SD
2021-06-10,MOVIL,30,SD
2021-06-10,MOTO,24,SD
2021-07-04,UTILITARIO,63,SD
2021-07-15,AUTO,61,SD
2021-07-22,AUTO,42,GRAVE
2021-07-29,UTILITARIO,50,SD
2021-09-10,AUTO,64,SD
2021-09-17,CICLISTA,30,SD
2021-09-17,CICLISTA,86,SD
2021-09-23,MOTO,37,GRAVE
2021-10-18,MOTO,32,SD
2021-11-10,TRANSPORTE PUBLICO,78,SD
2021-11-11,MOTO,35,SD
2021-11-12,MOTO,19,GRAVE
2021-11-15,CICLISTA,36,GRAVE
2021-11-18,MOTO,34,SD
2021-11-18,MOTO,48,GRAVE
2021-11-20,MOTO,50,SD
2021-11-27,PEATON,3,GRAVE
2021-12-09,MOTO,44,SD
2021-12-12,AUTO,45,SD
2021-01-07,MOTO,33,SD
2021-01-10,AUTO,35,SD
2021-01-11,AUTO,60,SD
2021-01-13,CICLISTA,33,SD
2021-01-19,AUTO,39,SD
2021-01-25,MOTO,25,SD
2021-01-28,MOTO,37,SD
2021-01-29,PEATON,52,GRAVE
2021-02-03,AUTO,52,SD
2021-02-06,AUTO,75,SD
2021-02-06,AUTO,71,SD
2021-02-06,AUTO,79,SD
2021-02-11,MOTO,27,SD
2021-02-11,MOTO,-1,SD
2021-02-12,MOTO,27,SD
2021-02-26,MOTO,27,SD
2021-02-26,PEATON,35,SD
2021-02-26,AUTO,85,SD
2021-02-27,MOTO,-1,SD
2021-02-27,MOTO,38,SD
2021-03-09,PEATON,25,SD
2021-03-23,AUTO,24,SD
2021-03-27,MOTO,25,SD
2021-04-04,MOTO,48,SD
2021-04-08,CICLISTA,34,SD
2021-04-12,MOTO,57,SD
2021-04-13,CICLISTA,34,SD
2021-04-17,MOTO,20,SD
2021-04-27,MOTO,40,SD
2021-05-06,MOTO,21,GRAVE
2021-06-14,PEATON,74,SD
2021-06-15,AUTO,39,SD
2021-06-15,AUTO,23,SD
2021-06-15,AUTO,26,SD
2021-06-20,MOTO,20,SD
2021-06-20,MOTO,20,SD
2021-06-24,AUTO,58,SD
2021-06-29,AUTO,61,SD
2021-06-29,AUTO,18,SD
2021-06-29,AUTO,18,SD
2021-06-29,AUTO,18,SD
2021-06-29,AUTO,36,SD
2021-07-05,MIXTO,43,SD
2021-07-05,MIXTO,33,SD
2021-07-05,MIXTO,32,SD
2021-07-07,PEATON,27,SD
2021-07-08,CICLISTA,29,SD
2021-07-09,AUTO,26,SD
2021-07-15,MOTO,18,SD
2021-07-17,TRANSPORTE PUBLICO,5,SD
2021-07-19,AUTO,40,SD
2021-07-19,AUTO,-1,SD
2021-07-19,MOTO,-1,SD
2021-07-19,MOTO,22,SD
2021-07-25,MOTO,29,SD
2021-07-30,TRANSPORTE PUBLICO,32,SD
2021-07-30,MOTO,19,SD
2021-08-05,CICLISTA,22,SD
2021-08-08,PEATON,29,SD
2021-08-10,MOTO,30,SD
2021-08-13,MIXTO,59,SD
2021-08-13,MIXTO,55,SD
2021-08-13,MIXTO,38,SD
2021-08-13,TRANSPORTE PUBLICO,37,SD
2021-08-13,TRANSPORTE PUBLICO,42,SD
2021-08-14,AUTO,3,SD
2021-08-17,MOTO,24,SD
2021-08-22,AUTO,60,SD
2021-08-25,MOTO,65,SD
2021-08-26,MOTO,31,SD
2021-08-27,AUTO,46,SD
2021-08-27,AUTO,33,SD
2021-08-28,CICLISTA,-1,SD
2021-08-28,CICLISTA,-1,SD
2021-08-30,MOTO,27,SD
2021-08-30,CICLISTA,43,SD
2021-09-06,MOTO,32,SD
2021-09-16,AUTO,42,SD
2021-09-21,AUTO,28,SD
2021-09-21,AUTO,35,SD
2021-09-24,MOTO,20,SD
2021-09-27,MOTO,40,SD
2021-10-05,MOTO,25,SD
2021-10-07,MOTO,43,SD
2021-10-09,AUTO,26,SD
2021-10-09,AUTO,44,SD
2021-10-09,MOTO,26,SD
2021-10-15,MOTO,22,GRAVE
2021-10-16,AUTO,41,SD
2021-10-21,CICLISTA,27,SD
2021-10-23,AUTO,42,SD
